subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
049n7x086	Government College Kodanchery	P361	part of	05yeh3g67	University of Calicut
049ncrn81	Bausch Health (Germany)	P361	part of	01zgpn844	Bausch Health (Canada)
049ngdd28	KPMG (United States)	P361	part of	03xvagj73	KPMG (Netherlands)
049nhh297	Laboratoire d’Annecy de Physique des Particules	P361	part of	03fd77x13	Institut National de Physique Nucléaire et de Physique des Particules
049nhh297	Laboratoire d’Annecy de Physique des Particules	P361	part of	04gqg1a07	Université Savoie Mont Blanc
049nnjd96	GlaxoSmithKline (Spain)	P361	part of	01xsqw823	GlaxoSmithKline (United Kingdom)
049nrz535	Department of Scientific and Industrial Research	P361	part of	03emtbt60	Ministry of Science and Technology
049p9j193	Kent and Medway Medical School	P361	part of	00xkeyj56	University of Kent
049p9j193	Kent and Medway Medical School	P361	part of	0489ggv38	Canterbury Christ Church University
049pb5632	AbbVie (Bermuda)	P361	part of	02g5p4n58	AbbVie (United States)
049peqw80	San Francisco VA Medical Center	P361	part of	04g9q2h37	San Francisco VA Health Care System
049pfb863	Kent State University	P361	part of	0561zqn56	University System of Ohio
049prb569	NHS Lanarkshire	P527	has part(s)	037egvh70	Wishaw General Hospital
049prb569	NHS Lanarkshire	P527	has part(s)	0488ndr53	Hairmyres Hospital
049prb569	NHS Lanarkshire	P527	has part(s)	05m64xs77	Monklands Hospital
049px0x49	Dow Chemical (Netherlands)	P361	part of	032hx4q18	Dow Chemical (United States)
049pzbj60	Institute of Mining	P361	part of	0554h7e84	Department of Earth Sciences
049q27a79	Dereham Hospital	P361	part of	00xkkpn05	Norfolk Community Health and Care NHS Trust
049q30t56	Biologie et Gestion des Risques en Agriculture	P361	part of	01e7wth34	Département Environnement et Agronomie
049q30t56	Biologie et Gestion des Risques en Agriculture	P361	part of	02kbmgc12	Agro ParisTech
049qgqg40	Délégation Provence et Corse	P361	part of	03yz3tz18	Direction Générale Déléguée aux Ressources
049qgqg40	Délégation Provence et Corse	P527	has part(s)	00f945z63	Institut Pythéas Observatoire des Sciences de l’Univers
049qgqg40	Délégation Provence et Corse	P527	has part(s)	051p9ra28	Station Marine d'Endoume
049qgqg40	Délégation Provence et Corse	P527	has part(s)	05258q350	Mediterranean Institute of Oceanography
049qtwc86	Jesse Brown VA Medical Center	P361	part of	023w6y044	VA Great Lakes Health Care System
049qy6v50	Zimbabwe Council For Higher Education	P361	part of	033z65h39	Ministry of Higher and Tertiary Education
049qz7x77	Capital Region of Denmark	P527	has part(s)	01jh2g196	The Capital Region Pharmacy
049qz7x77	Capital Region of Denmark	P527	has part(s)	03mchdq19	Rigshospitalet
049qz7x77	Capital Region of Denmark	P527	has part(s)	03w7awk87	Steno Diabetes Center
049qz7x77	Capital Region of Denmark	P527	has part(s)	047m0fb88	Mental Health Services
049r42y35	Skanska (United Kingdom)	P361	part of	01s5zad14	Skanska (Sweden)
049sbzn78	Institute of Chemical Engineering	P361	part of	01x8hew03	Bulgarian Academy of Sciences
049sr1d03	Velindre Cancer Centre	P361	part of	05ntqkc30	Velindre NHS Trust
049tb1q96	Varian Medical Systems (Switzerland)	P361	part of	05yab6874	Varian Medical Systems (United States)
049tk1906	Flex (Sweden)	P361	part of	03q7jt003	Flex (United States)
049v69k10	Rowan University	P527	has part(s)	007evha27	Cooper Medical School of Rowan University
049v75w11	National Institute on Aging	P361	part of	01cwqze88	National Institutes of Health
049v75w11	National Institute on Aging	P527	has part(s)	00d7wvm38	NIA IMPACT Collaboratory
049wftm75	Ministry of Agriculture	P527	has part(s)	00ddcgv12	State Phytosanitary Administration
049wftm75	Ministry of Agriculture	P527	has part(s)	01r2m8t59	State Veterinary Administration
049wftm75	Ministry of Agriculture	P527	has part(s)	01rrva872	Central Institute for Supervising and Testing in Agriculture
049wftm75	Ministry of Agriculture	P527	has part(s)	038q8t720	Povodí Vltavy
049wftm75	Ministry of Agriculture	P527	has part(s)	03w4xck32	Povodí Ohře
049wftm75	Ministry of Agriculture	P527	has part(s)	03z7adb42	Lesy České republiky
049wftm75	Ministry of Agriculture	P527	has part(s)	042jnea65	Institute of Agricultural Economics and Information
049wftm75	Ministry of Agriculture	P527	has part(s)	05tpefp81	Povodí Moravy
049wjac82	Cooper University Hospital	P361	part of	056nm0533	Cooper University Health Care
049wsgv73	UF Health Shands Rehab Hospital	P361	part of	0419bgt07	University of Florida Health Science Center
049wsgv73	UF Health Shands Rehab Hospital	P361	part of	04tk2gy88	University of Florida Health
049wtgt11	DuPont (France)	P361	part of	03g3m1w62	DuPont (United States)
049wwwm08	Environmental Development Centre	P361	part of	04gwbew76	Ministry of Ecology and Environment
049xh5y45	Benthic Ecogeochemistry Laboratory	P361	part of	01q76b368	Institut Écologie et Environnement
049xh5y45	Benthic Ecogeochemistry Laboratory	P361	part of	02en5vm52	Sorbonne University
049xnr573	Centro Científico Tecnológico Patagónico	P361	part of	03cqe8w59	Consejo Nacional de Investigaciones Científicas y Técnicas
049yaph28	Saint-Venant Hydraulics Laboratory	P361	part of	02nwvxz07	École des Ponts ParisTech
049yaph28	Saint-Venant Hydraulics Laboratory	P361	part of	03wb8xz10	Électricité de France (France)
049yaph28	Saint-Venant Hydraulics Laboratory	P361	part of	05k0nvr25	Centre d'Études et d'Expertise sur les Risques, l'Environnement, la Mobilité et l'Aménagement
049yc0897	Winston-Salem State University	P361	part of	0566a8c54	University of North Carolina System
049ygtv97	Landstinget Dalarna	P527	has part(s)	03qp8ma69	Center for Clinical Research Dalarna
049yzyv96	VA Central Iowa Health Care System	P361	part of	02f2rgc17	VA Midwest Health Care Network
049z73212	Institute of Social and Political Psychology	P361	part of	05h1pdj54	National Academy of Educational Sciences of Ukraine
049zatd98	Oxford Instruments (United Kingdom)	P527	has part(s)	01age2z78	Oxford Instruments (United States)
049zatd98	Oxford Instruments (United Kingdom)	P527	has part(s)	02qkrgf06	Oxford Instruments (Germany)
049zatd98	Oxford Instruments (United Kingdom)	P527	has part(s)	05j0wr821	Oxford Instruments (Canada)
049zedh07	Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Trust	P527	has part(s)	030mbcp39	Robert Jones and Agnes Hunt Orthopaedic Hospital
049zppa02	Defense Security Cooperation Agency	P361	part of	00q4sx826	Office of the Secretary of Defense
049zppa02	Defense Security Cooperation Agency	P361	part of	0447fe631	United States Department of Defense
049zsmy36	TÜV SÜD (United Kingdom)	P361	part of	01k9hhd91	TÜV SÜD (Germany)
049zx9d10	The Institute of Europe of the Russian Academy of Sciences	P361	part of	05qrfxd25	Russian Academy of Sciences
04a0dbe36	Fundación Universitaria San Pablo CEU	P527	has part(s)	00tvate34	Universidad San Pablo CEU
04a0dbe36	Fundación Universitaria San Pablo CEU	P527	has part(s)	00vkhbp60	Universitat Abat Oliba CEU
04a0dbe36	Fundación Universitaria San Pablo CEU	P527	has part(s)	01tnh0829	Universidad Cardenal Herrera CEU
04a0vqv69	Dow Chemical (Brasil)	P361	part of	032hx4q18	Dow Chemical (United States)
04a0y3b96	Material Measurement Laboratory	P361	part of	05xpvk416	National Institute of Standards and Technology
04a105t20	St. Mary's Hospital	P361	part of	00baer621	Bon Secours Health System
04a1a1e81	Dublin City University	P527	has part(s)	01c4rxk68	Advanced Materials and BioEngineering Research
04a2k6j28	Volpe National Transportation Systems Center	P361	part of	02xfw2e90	United States Department of Transportation
04a2rz655	Rajamangala University of Technology Isan	P361	part of	051qqcg15	Rajamangala University of Technology
04a2yjk98	Lundbeck (United States)	P361	part of	0564cd633	Lundbeck (Denmark)
04a31e344	Helmholtz International Center for FAIR	P361	part of	02k8cbn47	GSI Helmholtz Centre for Heavy Ion Research
04a35vw13	Janssen (India)	P361	part of	03qd7mz70	Johnson & Johnson (United States)
04a39s417	Indian Institute of Remote Sensing	P361	part of	00cwrns71	Indian Space Research Organisation
04a3akw68	Airbus (Germany)	P361	part of	02z4rsp10	Airbus (Netherlands)
04a3akw68	Airbus (Germany)	P527	has part(s)	01818mf51	Messerschmitt-Bölkow-Blohm (Germany)
04a3akw68	Airbus (Germany)	P527	has part(s)	01msdga41	Dornier Flugzeugwerke (Germany)
04a3e3p04	Doosan (Czechia)	P361	part of	011kvxd26	Doosan (South Korea)
04a3nbd69	Institute for Adriatic Crops and Karst Reclamation	P361	part of	0507etz14	Ministry of Science, Education and Sports
04a3nrb88	Institute of Energy Problems of Chemical Physics	P361	part of	05kknxr83	Department of Energy, Engineering, Mechanics and Control Processes
04a496k07	National Health Service Wales	P527	has part(s)	00rh52j13	Cwm Taf University Health Board
04a496k07	National Health Service Wales	P527	has part(s)	012gye839	Hywel Dda University Health Board
04a496k07	National Health Service Wales	P527	has part(s)	03awsb125	Betsi Cadwaladr University Health Board
04a496k07	National Health Service Wales	P527	has part(s)	045gxp391	Aneurin Bevan University Health Board
04a496k07	National Health Service Wales	P527	has part(s)	0489f6q08	Cardiff and Vale University Health Board
04a496k07	National Health Service Wales	P527	has part(s)	04kx66y96	NHS Wales Shared Services Partnership
04a4m2h70	U.S. Horticultural Research Laboratory	P361	part of	02pfwxe49	Agricultural Research Service - Southeast Area
04a4v0j95	National Museum of Natural History	P361	part of	01x8hew03	Bulgarian Academy of Sciences
04a5h3b47	Eastern Gateway Community College	P361	part of	0561zqn56	University System of Ohio
04a5hr295	Complejo Hospitalario Universitario de Albacete	P361	part of	03k8zj440	Servicio de Salud de Castilla La Mancha
04a5hr295	Complejo Hospitalario Universitario de Albacete	P527	has part(s)	055p2yz63	Hospital General Universitario de Albacete
04a5szx83	University of North Dakota	P527	has part(s)	045fdzr53	North Dakota Space Grant Consortium
04a5x3y83	Caldwell Community College & Technical Institute	P361	part of	04mw0df78	North Carolina Community College System
04a7f6w43	Max Planck Institute of Experimental Medicine	P361	part of	01hhn8329	Max Planck Society
04a7gbp98	British Geological Survey	P361	part of	02b5d8509	Natural Environment Research Council
04a7gbp98	British Geological Survey	P527	has part(s)	047d2d387	Centre for the Observation and Modelling of Earthquakes, Volcanoes and Tectonics
04a839673	Orkla (Norway)	P527	has part(s)	00shfde47	Orkla (Sweden)
04a8k4p47	Institute for Informatics and Automation Problems	P361	part of	04mczx267	National Academy of Sciences of Armenia
04a8rd767	Max Planck Institute for the Study of Crime, Security and Law	P361	part of	01hhn8329	Max Planck Society
04a8v6p14	Hisense (United States)	P361	part of	0276vcd78	Hisense (China)
04a9tmd77	Icahn School of Medicine at Mount Sinai	P361	part of	04kfn4587	Mount Sinai Health System
04aa84x73	National Institute of Technology, Hiroshima College	P361	part of	02xqkcw08	National Institute of Technology
04aaa2n62	Andrews University	P527	has part(s)	04c9sd914	Griggs International Academy
04abbs137	Institute of Genetic and Regenerative Medicine of the National Academy of Medical Sciences of Ukraine	P361	part of	042dnf796	National Academy of Medical Sciences of Ukraine
04abdh096	Research Institutue of Evolutionary Biology	P361	part of	05crbcr45	Tokyo University of Agriculture
04abk6t05	Department of Biodiversity, Conservation and Attractions	P361	part of	00wqdbc63	Government of Western Australia
04abkkn33	Hospital Santo António dos Capuchos	P361	part of	00k6r3f30	Centro Hospitalar de Lisboa Central
04abkkz03	International Centre for Advanced Mediterranean Agronomic Studies	P527	has part(s)	0005r2j17	Mediterranean Agronomic Institute of Montpellier
04abkkz03	International Centre for Advanced Mediterranean Agronomic Studies	P527	has part(s)	011xg1225	Montpellier Interdisciplinary center on Sustainable Agri-food systems: social and nutritional sciences
04abv6630	Ludwig Boltzmann Institute for Cancer Research	P361	part of	01v1jam04	Ludwig Boltzmann Gesellschaft
04achrx04	AkzoNobel (Germany)	P361	part of	017ctmv39	AkzoNobel (Netherlands)
04acsr153	Academy of Opto-Electronics	P361	part of	034t30j35	Chinese Academy of Sciences
04advdf21	Centro de Investigaciones Biológicas Margarita Salas	P361	part of	02gfc7t72	Spanish National Research Council
04aeaje24	Hawai'i Council for the Humanities	P361	part of	02vdm1p28	National Endowment for the Humanities
04af1jj69	Jednota Slovenských Matematikov a Fyzikov	P361	part of	03h7qq074	Slovak Academy of Sciences
04af7ga89	Nanyang Polytechnic	P361	part of	01kcva023	Ministry of Education
04afed728	Computer Science Laboratory of the École Polytechnique	P361	part of	02kvxyf05	French Institute for Research in Computer Science and Automation
04afed728	Computer Science Laboratory of the École Polytechnique	P361	part of	04z22qz54	Institut des Sciences de l'Information et de leurs Interactions
04afed728	Computer Science Laboratory of the École Polytechnique	P361	part of	05hy3tk52	École Polytechnique
04afrdx88	Agri-Food and Veterinary Authority of Singapore	P361	part of	04gvcex51	Ministry of National Development
04agmb972	Georgia Southern University	P361	part of	017wcm924	University System of Georgia
04agqs597	Institut Européen de Chimie et Biologie	P361	part of	02cte4b68	Institut de Chimie
04agqs597	Institut Européen de Chimie et Biologie	P361	part of	02vjkv261	Inserm
04agqs597	Institut Européen de Chimie et Biologie	P361	part of	057qpr032	University of Bordeaux
04ah8rj19	Kyoto International University	P361	part of	04fctr677	Phillips University
04ahb2147	Centre de recherche français à Jérusalem	P361	part of	00dfd1509	Ministère de l'Europe et des Affaires étrangères
04ahb2147	Centre de recherche français à Jérusalem	P361	part of	02feahw73	French National Centre for Scientific Research
04ahb2147	Centre de recherche français à Jérusalem	P361	part of	035xkbk20	Aix-Marseille University
04ahza989	CItés, Territoires, Environnement et Sociétés	P361	part of	02wwzvj46	François Rabelais University
04ahza989	CItés, Territoires, Environnement et Sociétés	P361	part of	04andmq85	Institut National de Recherches Archéologiques Préventives
04ahza989	CItés, Territoires, Environnement et Sociétés	P361	part of	04b0z7q78	Institut des Sciences Humaines et Sociales
04aj4c181	Technische Informationsbibliothek (TIB)	P361	part of	01n6r0e97	Leibniz Association
04ajtb593	Indian Air Force	P527	has part(s)	05cx69s52	Command Hospital Air Force
04ajwkn20	Gangnam Severance Hospital	P361	part of	04sze3c15	Yonsei University Health System
04ak1vs79	École Supérieure des Ingénieurs de l'Équipement Rural	P361	part of	04vck0k59	Ministry of Agriculture
04akaak77	Technical Institute of Physics and Chemistry	P361	part of	034t30j35	Chinese Academy of Sciences
04am5a125	Mount Vernon Hospital	P361	part of	04v0as660	Hillingdon Hospitals NHS Foundation Trust
04amyvf24	St Peter's Hospital	P361	part of	0280r7h11	Mid Essex Hospital Services NHS Trust
04andmq85	Institut National de Recherches Archéologiques Préventives	P361	part of	017rnyz40	Ministry of Culture
04andmq85	Institut National de Recherches Archéologiques Préventives	P527	has part(s)	01cw28e72	Institut de Recherche sur les ArchéoMATériaux
04andmq85	Institut National de Recherches Archéologiques Préventives	P527	has part(s)	01ja5aj48	Histoire, Archéologie et Littérature des Mondes Anciens
