subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
00ntmke92	Artez and Innovatie	P361	part of	05az93f25	ArtEZ Institute of the Arts
01776ep11	Leeds Community Healthcare NHS Trust	P361	part of	02wnqcb97	National Health Service
04dxd1f80	Ministry of Foreign Affairs and Cooperation	P361	part of	038jjxj40	Government of Spain
00c4zhw53	Open Group	P527	has part(s)	038e2g226	Fujitsu (Japan)
05xzdtn10	Center for Research Resources and Energy Consumption	P361	part of	02dtzq355	Endesa (Spain)
04eg5s337	Mediterranean Universities Union	P527	has part(s)	02g07ds81	University of Duhok
05tn2bq24	Lewisham and Greenwich NHS Trust	P361	part of	02wnqcb97	National Health Service
04rtdp853	Royal Free London NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
00nhtcg76	University of Monastir	P527	has part(s)	045yr8682	
04hmhe775		P361	part of	05m1y4204	Serbian Academy of Sciences and Arts
03j4eb467	Ministry of Industry and Trade	P361	part of	027acbb13	Government of the Czech Republic
049wftm75	Ministry of Agriculture	P361	part of	027acbb13	Government of the Czech Republic
00714tm23	Air Force Space Command	P361	part of	006gmme17	United States Air Force
05kka2g19	John W. Higgins Armory	P361	part of	003y2vw22	Worcester Art Museum
00bmv4102	Emma Kinderziekenhuis	P361	part of	05grdyy37	Amsterdam University Medical Centers
040vtrd69		P361	part of	05v40k847	Ministerio de Cultura y Deporte
04f13ze88		P361	part of	05tf9r976	Chinese People's Liberation Army
01hmmsr16	Policlinico di Modena	P361	part of	02d4c4y02	University of Modena and Reggio Emilia
03rqcfv80	Canadian Armed Forces	P527	has part(s)	03cmaaz53	
00mjd8b34	Ministry of Finance of the Czech Republic	P361	part of	027acbb13	Government of the Czech Republic
050eq1942	Hospital Universitario Ramón y Cajal	P361	part of	023cbtv31	Madrid Health Service
0536hv290	Elizabeth Glaser Pediatric AIDS Foundation	P361	part of	00vzqmg54	Elizabeth Glaser Pediatric AIDS Foundation
03yr99j48	NIHR Maudsley Dementia Biomedical Research Unit	P361	part of	02wnqcb97	National Health Service
04w6pnc49	Hungarian Research Network	P527	has part(s)	03vw74f64	Alfréd Rényi Institute of Mathematics
03wevmz92	Harvard Medical School	P361	part of	03vek6s52	Harvard University
010xv5017		P361	part of	02qsmb048	University of Belgrade
030ms0x66	Hospital Universitario Dr José Eleuterio Gonzalez	P361	part of	01fh86n78	Universidad Autónoma de Nuevo León
05pjd0m90	The Royal Wolverhampton NHS Trust	P361	part of	02wnqcb97	National Health Service
0076sm922	Honiton Hospital	P361	part of	02wnqcb97	National Health Service
015yt6k87	Scottish Enterprise	P361	part of	04v2xmd71	Scottish Government
0220rp185	Stockport NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
01gk2wz65	Research Institute of Therapy and Preventive Medicine	P361	part of	0277xgb12	Institute of Cytology and Genetics
02c900574	Powder Metallurgy Institute	P361	part of	02j8pe645	National Academy of Sciences of Belarus
033p9g875	National Polytechnic Institute of Toulouse	P527	has part(s)	01bn93e28	École Nationale de la Météorologie
035y1ap70	Institute of Biology of Karelian Research Centre	P361	part of	05wgt8358	Karelian Research Centre
00sh7p618	Croydon Health Services NHS Trust	P361	part of	02wnqcb97	National Health Service
02x0ymb50	Council for Mental Health	P527	has part(s)	01822d048	Norwegian Nurses Organisation
039sdwk42	Leominster Community Hospital	P361	part of	02wnqcb97	National Health Service
01x37cs02	West Cumberland Hospital	P361	part of	02wnqcb97	National Health Service
05yf8st19		P361	part of	05f421b09	Naval Medical Research Center
01d261e32	Furness General Hospital	P361	part of	02wnqcb97	National Health Service
01fpkt395	Christian Doppler Klinik	P361	part of	03jt4wj37	Universitätskliniken Salzburg
036f4sz05	Łukasiewicz Research Network	P527	has part(s)	03rvn3n08	Łukasiewicz Research Network – PORT Polish Center for Technology Development
01nesd228	Russian Research Institute of the Sugar Industry	P361	part of	051mv2k59	Kursk Federal Agrarian Scientific Center
01bynmm24	Hospital Universitario Santa Cristina	P361	part of	023cbtv31	Madrid Health Service
05fgy3p67	West London Mental Health NHS Trust	P361	part of	02wnqcb97	National Health Service
010k8n340	RCA (United States)	P361	part of	006s3gt16	Hearst (United States)
000g0zm60	University of Jendouba	P527	has part(s)	04ak1vs79	École Supérieure des Ingénieurs de l'Équipement Rural
04e90ca47		P361	part of	00mv6sv71	University of Zagreb
02y0es528	George Eliot Hospital NHS Trust	P361	part of	02wnqcb97	National Health Service
05mjwh489	Academy of Performing Arts in Prague	P361	part of	01mtgj902	City of Prague
02wn5ed02	Hospitales Nisa	P527	has part(s)	05kwhtp56	Hospital Perpetuo Socorro
04eg5s337	Mediterranean Universities Union	P527	has part(s)	017mqhz69	
01eaav933	Metrology Institute of the Republic of Slovenia	P361	part of	056r9ej12	Ministry of Economic Development and Technology
055y4y749	Ministry for Primary Industries	P361	part of	04v3jxv31	Government of New Zealand
04sn6zn93	Essex Wildlife Trust	P361	part of	0491c4v30	Wildlife Trusts
03r781319	Bronovo Hospital	P361	part of	00v2tx290	Medisch Centrum Haaglanden
00v5h4y49	Derriford Hospital	P361	part of	02wnqcb97	National Health Service
04nx63b17	Ministère de l'Économie et des Finances	P527	has part(s)	03v6yxf25	National Institute of Statistics and Economic Studies
05xy1nn52	Multiscale Bioimaging	P527	has part(s)	021ft0n22	Universitätsmedizin Göttingen
02j3q7j55	NIHR Royal Brompton Respiratory Biomedical Research Unit	P361	part of	02wnqcb97	National Health Service
0525x3k72	Zaporizhzhya State Engineering Academy	P361	part of	04qst5w65	Zaporizhzhya National University
02d89at43	University of Applied Labour Studies of the Federal Employment Agency	P361	part of	00rdva175	Federal Employment Agency
013yc5d80		P527	has part(s)	023tnh888	
0556xhz50	Hospital Real de Granada	P361	part of	04njjy449	University of Granada
04eg5s337	Mediterranean Universities Union	P527	has part(s)	01vnv1744	Al Zawiya University
02ndvz068	Kabul Medical University	P361	part of	02ht5pq60	Kabul University
02f5k4n77	DeKalb County Public Library	P527	has part(s)	02dzmwb51	Decatur Public Library
01xp57w77	Beijing Municipal Government	P527	has part(s)	04bpn6s66	Beijing Municipal Education Commission
00ma2r948	African Studies Centre	P361	part of	027bh9e22	Leiden University
037d55q12		P361	part of	02dg0pv02	United Nations Children's Fund
005gbx671	Institute of Philosophy	P361	part of	05qrfxd25	Russian Academy of Sciences
02fxnw554	Santeon (Netherlands)	P527	has part(s)	01jvpb595	St. Antonius Ziekenhuis
05xze5t06		P361	part of	01p8ehb87	Ministry of Health of the Russian Federation
04yndey86		P361	part of	04tehfn33	International Union for Conservation of Nature
02qsmb048	University of Belgrade	P527	has part(s)	05fsyf340	
02y9g2b52	Morehouse College	P527	has part(s)	05kmcre68	Berea College
01bqt7532		P361	part of	02qsmb048	University of Belgrade
00nqgfj77	Escola Universitária das Artes de Coimbra	P361	part of	04z8k9a98	University of Coimbra
02zfxwc21	Derbyshire Community Health Services NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
05374b979	Torbay and South Devon NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
00h1cg828	Marlow Community Hospital	P361	part of	02wnqcb97	National Health Service
00d2v4e22	Barnet Enfield and Haringey Mental Health Trust	P361	part of	02wnqcb97	National Health Service
032e2dp71	China Business Executives Academy	P361	part of	023hj5876	Dalian University of Technology
02kx8pc24	University of Wisconsin–Fox Valley	P361	part of	03ydkyb10	University of Wisconsin System
04cntmc13	London North West Healthcare NHS Trust	P361	part of	02wnqcb97	National Health Service
05msnze33	Agaplesion Diakonieklinikum Rotenburg	P361	part of	02v2egw15	Diakonie Deutschland
02kss3272	Newcastle Dental Hospital	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	03qc8vh97	University of Trás-os-Montes and Alto Douro
01pdam362	Institute for Solid State Physics and Optics	P361	part of	02ks8qq67	Hungarian Academy of Sciences
035fmf715	Apollo Hospitals	P361	part of	02ew45630	Apollo Hospitals
037yznf56	Ministry of Natural Resources and Environment	P527	has part(s)	01mfdfm52	Forest Research Institute Malaysia
029v1c965		P361	part of	020j5zv28	
05jd2pj53	King Chulalongkorn Memorial Hospital	P361	part of	02ggfyw45	Thai Red Cross Society
03qesm017	Southern Health NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
03sgyqj04	École Nationale Supérieure de Chimie de Montpellier	P361	part of	051escj72	University of Montpellier
00nh9x179	St Bartholomew's Hospital	P361	part of	02wnqcb97	National Health Service
051ar9e27	St Albans City Hospital	P361	part of	02wnqcb97	National Health Service
05qhvy459		P527	has part(s)	01mqjeb88	
05ate2e14	École des Mines de Douai	P361	part of	03btvgn05	University of Lille Nord de France
00g9xdc37	United States House of Representatives	P361	part of	00k1mwv09	United States Congress
041yg4h55	École Nationale Supérieure de Chimie de Lille	P361	part of	0546v5182	Université de Lille
03sz8rb35	Hospital General Universitario De Valencia	P361	part of	043nxc105	University of Valencia
02vtd2q19	Hospital Universitario Reina Sofía	P361	part of	05yc77b46	University of Córdoba
00nyrjc53	Departament de Salut	P527	has part(s)	01x7se580	Agència de Qualitat i Avaluació Sanitàries de Catalunya
005r9p256	Royal Derby Hospital	P361	part of	02wnqcb97	National Health Service
04dh6fw56	Technological Institute of Jiquilpan	P361	part of	00davry38	National Technological Institute of Mexico
014hmqv77	Dudley Group NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
00pxfwe85	National Museums Scotland	P361	part of	04v2xmd71	Scottish Government
04eg5s337	Mediterranean Universities Union	P527	has part(s)	01304n587	
018hd1228		P361	part of	013yc5d80	
02cs3sv23	Uddevalla sjukhus	P361	part of	01fa85441	NU Hospital Group
04q88r129		P361	part of	01tmp8f25	Universidad Nacional Autónoma de México
00gxe6p18	Nizhny Novgorod Commercial Institute	P361	part of	01bb1zm18	N. I. Lobachevsky State University of Nizhny Novgorod
01qfab443	Institut Jean Nicod	P361	part of	04b0z7q78	Institut des Sciences Humaines et Sociales
047enxx08	Ethnological Museum	P361	part of	02k3b8775	Staatliche Museen zu Berlin
03dnnq935	Antioch University Los Angeles	P361	part of	03ekzka28	Antioch University
04w3jy968	Samsung (South Korea)	P527	has part(s)	020m7t761	
00ybawk55	Florida International University Alumni Association	P361	part of	02gz6gg07	Florida International University
00nydej67	Levinsky College of Education	P361	part of	00hayyk04	Levinsky-Wingate Academic College
01bshdg19	Vinci (Slovakia)	P361	part of	036gxz473	Eurovia (Czechia)
03vamsh08	County Durham and Darlington NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
0240exq58	Skegness Hospital	P361	part of	02wnqcb97	National Health Service
01psaa030	Turkish Air Force Academy	P361	part of	010t24d82	National Defense University
01vf6n447	Midlands Partnership NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
02x0ymb50	Council for Mental Health	P527	has part(s)	05ecg5h20	University of South-Eastern Norway
04eg5s337	Mediterranean Universities Union	P527	has part(s)	03cxwg632	Pegaso University
04ttfv304	Mediterranean Center for Marine and Environmental Research	P527	has part(s)	05ect0289	Institute of Marine Sciences
01ss14a40	Institute of Pharmacology	P361	part of	053avzc18	Czech Academy of Sciences
03rchg407		P361	part of	02qsmb048	University of Belgrade
01d2prf79	Direction Générale des Entreprises	P361	part of	04nx63b17	Ministère de l'Économie et des Finances
00n293x32	Clay Cross Hospital	P361	part of	02wnqcb97	National Health Service
036f4sz05	Łukasiewicz Research Network	P527	has part(s)	02px88477	Łukasiewicz Research Network - Rail Vehicles Institute
0025r1k74	Centro Hospitalar Tondela-Viseu	P527	has part(s)	02dc47z81	Hospital São Teotónio
034vb5t35	Royal Marsden Hospital	P361	part of	02wnqcb97	National Health Service
05x3jck08	University Hospitals Plymouth NHS Trust	P361	part of	02wnqcb97	National Health Service
04mq2g308	University of Applied Sciences and Arts Northwestern Switzerland	P527	has part(s)	03bdt1p29	Musik Akademie Basel
036f4sz05	Łukasiewicz Research Network	P527	has part(s)	05556pa07	Łukasiewicz Research Network - Institute for Engineering of Polymer Materials and Dyes
02s4j2a36	Conquest Hospital	P361	part of	02wnqcb97	National Health Service
01apxt611	Medway NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
00e3ns026	Federal Ministry of Transport and Digital Infrastructure	P527	has part(s)	03n983v14	Federal Aviation Office
031p4kj21	Bristol Royal Infirmary	P361	part of	02wnqcb97	National Health Service
05e9bn444	Institute of Mathematical Sciences	P361	part of	01cby8j38	Autonomous University of Madrid
03zkja782	Luton and Dunstable University Hospital NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
05h8pb290	Institut National de Criminalistique et de Criminologie	P361	part of	04cefae43	Federal Department of Justice
02x2vzy16	Dene Barton Community Hospital	P361	part of	02wnqcb97	National Health Service
03r0pj309	Wolf Science Center	P361	part of	01w6qp003	University of Veterinary Medicine Vienna
02w2fbz15	McGill Genome Centre	P361	part of	01pxwe438	McGill University
031xaae12		P361	part of	020j5zv28	
055gkcy74	Union Hospital	P361	part of	050s6ns64	Fujian Medical University
001jhv750		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
01pj6sv40	EssilorLuxottica (France)	P527	has part(s)	02a8zpt37	Essilor (France)
00265c946	Public Health Wales	P361	part of	04a496k07	National Health Service Wales
04eg5s337	Mediterranean Universities Union	P527	has part(s)	023p15505	Aleksandër Moisiu University
00r7raa16	Ministry of Defence	P361	part of	027acbb13	Government of the Czech Republic
04eg5s337	Mediterranean Universities Union	P527	has part(s)	027ynra39	University of Bari Aldo Moro
04ysmh328		P361	part of	00je4t102	National Academy of Sciences of Ukraine
0178yne88	Servicio Aragonés de Salud	P361	part of	026z37f85	
04xtpk854	Manchester Royal Eye Hospital	P361	part of	02wnqcb97	National Health Service
02y9g2b52	Morehouse College	P527	has part(s)	01mxmpy39	Occidental College
01ar2v535	Hospital Universitari i Politècnic La Fe	P361	part of	043nxc105	University of Valencia
0144zzh56	Bassetlaw Hospital	P361	part of	02wnqcb97	National Health Service
037t3ry66	Illinois Institute of Technology	P527	has part(s)	0062tv278	Chicago Kent College of Law
05xjcvb83	Society for Industrial and Organizational Psychology	P361	part of	00rt1d436	American Psychological Association
02d0hr347	Maryport Victoria Cottage Hospital	P361	part of	02wnqcb97	National Health Service
03kv8xc26	Peterborough and Stamford Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
056vrw334		P361	part of	034sbqc84	Hôtel-Dieu de Québec
00mneww03	Institute of Ecology and Botany	P361	part of	04w6pnc49	Hungarian Research Network
03cs53d16		P527	has part(s)	00zyc7969	United States Coast Guard
01za2jq02		P361	part of	00f3x4340	Spanish Institute of Oceanography
021rr7t48	Instituto de Investigaciones Bioquímicas de Bahía Blanca, CONICET-UNS	P361	part of	03efzvv60	Centro Científico Tecnológico - Bahía Blanca
05rke5d69	Institut Barcelona d'Estudis Internacionals	P361	part of	052g8jq94	Autonomous University of Barcelona
01ds31v72	V.S. Sobolev Institute of Geology and Mineralogy	P361	part of	02frkq021	Siberian Branch of the Russian Academy of Sciences
001hz7s79	Emory University School of Medicine	P361	part of	03czfpz43	Emory University
03d4ecn10	Naval Surface Warfare Center	P527	has part(s)	00sxf8635	NSWC Port Hueneme Division
